event_id,layer,x,y,z,t
453,1,-38.5923,10.4148,9.7469,8.225
453,2,-58.5214,13.2818,14.6103,8.9468
453,3,-78.6733,14.4995,19.4289,9.5226
453,4,-99.0108,14.1186,24.3213,10.1472
453,0,7.2753,18.649,-35.1103,0.6399
453,1,15.8508,36.7442,-70.2121,1.1543
453,2,25.7438,54.2031,-105.3731,2.0739
453,3,36.9294,70.9458,-140.4667,2.6331
453,4,49.3342,86.9605,-175.595,3.4041
453,0,0.3315,-19.9823,24.8391,22.8936
453,1,-0.5902,-40.0413,49.5972,23.4766
453,2,-2.6125,-59.9599,74.3639,24.2498
453,3,-5.9413,-79.7524,99.1725,24.7939
453,4,-10.4317,-99.4665,123.9805,25.6006
453,0,-9.8324,-17.386,-2.3495,2.7281
453,1,-18.3617,-35.5277,-4.7566,3.5185
453,2,-25.4939,-54.2693,-7.1584,3.9847
453,3,-31.2892,-73.6445,-9.567,4.854
453,4,-35.5267,-93.4815,-11.8858,5.4565
453,0,13.0969,15.0993,-78.1458,4.464
453,1,27.2039,29.3295,-156.2608,5.2183
453,2,42.2114,42.6445,-234.3893,5.7797
453,3,58.0626,55.0008,-312.5625,6.5132
453,4,74.7803,66.4459,-390.6915,7.0237
453,0,2.261,-19.8645,32.846,14.2325
453,1,5.5452,-39.5989,65.684,14.957
453,2,9.8968,-59.1795,98.4838,15.6715
453,3,15.2345,-78.5712,131.2661,16.221
453,4,21.685,-97.6393,164.1551,16.8807
453,0,18.3553,7.9356,15.3421,14.5916
453,1,36.1149,17.1986,30.7017,15.1979
453,2,53.1469,27.7606,46.0971,15.835
453,3,69.4275,39.7472,61.3812,16.4025
453,4,84.8198,52.9594,76.781,17.2255
453,0,19.9883,-0.9771,-6.2188,23.0426
453,1,39.6596,-5.0546,-12.4005,23.7281
453,2,58.7514,-12.1755,-18.6314,24.3451
453,3,76.8329,-22.2118,-24.7768,24.8674
453,4,93.5964,-35.1586,-31.0296,25.6475
453,0,9.7137,-17.4885,-59.6714,19.4132
453,1,18.5878,-35.4034,-119.2859,19.9513
453,2,26.5575,-53.8119,-178.9482,20.698
453,3,33.5648,-72.6313,-238.6289,21.3947
453,4,39.6996,-91.8104,-298.2989,22.0147
453,0,-19.1763,-5.6938,-6.3799,20.2113
453,1,-37.396,-14.1301,-12.7332,20.9996
453,2,-54.3873,-25.3039,-19.0634,21.5851
453,3,-69.8589,-38.9987,-25.448,22.3277
453,4,-83.5086,-54.9885,-31.7982,22.814
453,0,-3.153,-19.7466,-12.4715,18.4752
453,1,-5.103,-39.6536,-24.9464,19.0669
453,2,-5.8868,-59.694,-37.3903,19.7618
453,3,-5.5276,-79.845,-49.8243,20.5904
453,4,-3.9662,-99.9329,-62.2742,21.0598
453,0,-7.1593,18.6446,-8.1647,4.2573
453,1,-18.2995,35.5455,-16.3848,4.9703
453,2,-33.1065,50.0215,-24.5087,5.3992
453,3,-51.1147,61.5508,-32.7293,6.1483
453,4,-71.8397,69.5078,-40.9489,6.8623
453,0,-13.2748,-15.002,17.3138,24.9641
453,1,-25.8671,-30.5166,34.5789,25.8659
453,2,-37.7082,-46.6948,51.8511,26.5815
453,3,-48.8421,-63.3527,69.1668,27.3156
453,4,-59.2028,-80.5979,86.3927,27.6695
453,0,10.8036,16.7962,24.7305,5.3252
453,1,22.4105,33.1321,49.3615,6.1269
453,2,34.7236,48.9494,74.0457,6.9099
453,3,47.7883,64.1367,98.7656,7.3641
453,4,61.5483,78.7977,123.4358,8.0673
453,0,19.9553,-1.6212,11.9654,5.6341
453,1,39.9503,-1.6193,23.9564,6.047
453,2,59.9915,-0.0712,35.9257,6.7743
453,3,79.9387,3.1002,47.8583,7.6154
453,4,99.6595,7.8495,59.8392,8.2182
453,0,17.5021,9.725,-18.0631,24.6776
453,1,24.1748,31.8676,-36.1348,25.3722
453,2,14.0012,58.3506,-54.2406,25.9301
453,3,-14.1129,78.7116,-72.3172,26.7586
453,4,-55.657,83.0898,-90.4,27.2255
454,0,-19.9892,0.2617,-18.2548,24.4984
454,1,-39.9342,-2.3837,-36.4507,25.0072
454,2,-59.4909,-7.8222,-54.7236,25.7654
454,3,-78.3987,-16.1604,-72.9142,26.5073
454,4,-96.2621,-27.151,-91.2217,27.066
454,0,-19.8297,2.6489,115.3052,24.7702
454,1,-39.4496,6.4533,230.5493,25.4387
454,2,-58.9227,11.4021,345.8505,26.012
454,3,-77.9998,17.5982,461.1081,26.5105
454,4,-96.8364,24.9278,576.402,27.3274
454,0,-4.0108,19.6032,56.8719,19.0141
454,1,-10.1517,38.6966,113.7303,19.76
454,2,-18.2996,57.1095,170.6399,20.3759
454,3,-28.4323,74.7247,227.4823,21.2005
454,4,-40.4899,91.4609,284.3322,21.7184
454,0,-5.4794,-19.2312,18.0515,0.8172
454,1,-17.5678,-35.9494,36.1168,1.2942
454,2,-35.4616,-48.4215,54.1135,1.9625
454,3,-57.9387,-55.1959,72.1854,2.7402
454,4,-83.4068,-55.1062,90.2052,3.4883
454,0,-19.8229,-2.7879,2.538,8.6414
454,1,-38.85,-9.3625,5.0934,9.6282
454,2,-56.6501,-19.7086,7.5954,10.3155
454,3,-72.6119,-33.5583,10.1609,10.879
454,4,-86.2135,-50.6742,12.6779,11.619
454,0,13.3578,14.8582,-11.4813,25.1551
454,1,25.8984,30.4657,-22.9435,25.6807
454,2,37.558,46.7637,-34.3708,26.3373
454,3,48.2956,63.7936,-45.84,27.2554
454,4,58.1035,81.3744,-57.2891,27.7014
454,0,2.7375,-19.8002,-14.1309,4.134
454,1,7.5222,-39.2613,-28.3149,4.8434
454,2,14.4459,-58.2294,-42.4811,5.5887
454,3,23.3285,-76.514,-56.6174,6.3484
454,4,34.2464,-93.9357,-70.7473,6.8306
454,0,-7.154,-18.7044,-61.7761,0.8311
454,1,-17.2538,-36.04,-123.5126,1.3047
454,2,-30.3042,-51.7783,-185.2454,2.2895
454,3,-45.9964,-65.5042,-247.0347,2.9159
454,4,-64.0178,-76.8124,-308.7974,3.6154
454,0,-16.8469,10.7045,-28.9738,25.1058
454,1,-32.5358,23.2754,-57.9979,25.9226
454,2,-46.8827,37.4383,-86.9736,26.6794
454,3,-59.7729,53.1871,-115.9797,27.1651
454,4,-71.0315,70.3937,-144.9641,27.6769
454,0,-12.8505,-15.291,21.245,8.9581
454,1,-24.7646,-31.4281,42.4411,9.6223
454,2,-35.7287,-48.2067,63.6716,10.1622
454,3,-45.6691,-65.652,84.9161,10.8466
454,4,-54.5956,-83.756,106.1798,11.7474
454,0,-6.1267,19.055,-8.3179,21.994
454,1,-17.6417,35.9016,-16.6594,22.31
454,2,-33.905,49.4719,-25.0588,23.216
454,3,-54.353,58.7436,-33.3887,23.4203
454,4,-77.8121,62.8132,-41.7132,24.3405
454,0,4.1408,19.5641,-20.5744,14.5295
454,1,11.7619,38.2181,-41.1729,15.2888
454,2,22.72,55.526,-61.8309,15.9236
454,3,36.7657,71.0634,-82.3937,16.4279
454,4,53.7324,84.3485,-102.9783,17.1551
454,0,19.3392,5.0873,-75.4289,1.7101
454,1,39.1642,8.1166,-150.8661,2.4514
454,2,59.3089,9.101,-226.2496,3.3164
454,3,79.6013,7.9364,-301.7252,3.9013
454,4,99.8633,4.6853,-377.1678,4.5722
454,0,-3.025,19.7795,100.2473,9.0695
454,1,-7.047,39.4079,200.4719,9.7951
454,2,-11.9454,58.8028,300.6776,10.5131
454,3,-17.8181,77.9729,400.9499,11.1051
454,4,-24.5949,96.9337,501.1818,11.6724
454,0,12.3734,-15.7532,71.1366,3.9587
454,1,20.6429,-34.2258,142.2803,4.7691
454,2,24.4696,-54.7833,213.4209,5.2488
454,3,23.3459,-76.483,284.5106,5.844
454,4,17.264,-98.5069,355.6534,6.7936
454,0,18.8458,6.6993,-11.0022,0.8839
454,1,38.3448,11.4268,-21.9911,1.5179
454,2,58.2636,14.1335,-32.9678,2.3886
454,3,78.636,14.8454,-43.9509,2.8806
454,4,99.1206,13.4112,-54.9654,3.5201
454,0,0.3186,-20.016,-18.9584,14.9297
454,1,-5.1416,-39.6659,-37.8615,15.5637
454,2,-16.195,-57.7854,-56.7727,16.295
454,3,-32.4692,-73.1249,-75.7106,17.0652
454,4,-53.3949,-84.5452,-94.6592,17.5029
454,0,8.7904,-17.9688,-62.2715,4.6378
454,1,25.7272,-30.587,-124.4824,5.3555
454,2,48.722,-35.0439,-186.696,6.0054
454,3,74.3842,-29.4763,-248.999,6.6464
454,4,99.1552,-13.0284,-311.1958,7.356
454,0,-6.2836,-19.01,-70.5287,23.3735
454,1,-13.5731,-37.6276,-141.0318,24.0642
454,2,-21.8368,-55.8487,-211.5673,24.9502
454,3,-31.2209,-73.6936,-282.0679,25.508
454,4,-41.5159,-90.9687,-352.5871,25.9296
454,0,-9.9489,17.3221,-94.0572,25.2271
454,1,-21.2721,33.8803,-188.116,25.9582
454,2,-33.8549,49.5241,-282.1271,26.7364
454,3,-47.6571,64.1989,-376.171,27.3248
454,4,-62.7063,77.9605,-470.2546,27.878
455,0,-10.7446,16.9058,40.4799,1.5618
455,1,-26.7689,29.6741,80.9191,2.2436
455,2,-47.0709,37.196,121.4181,3.106
455,3,-70.1597,38.4028,161.8763,3.4885
455,4,-94.4953,32.7546,202.2961,4.5417
455,0,19.2999,-5.2608,16.6242,1.6988
455,1,38.1022,-12.1721,33.2389,2.4668
455,2,56.2689,-20.8411,49.8764,2.9922
455,3,73.6927,-31.0421,66.5066,3.7576
455,4,90.3251,-42.8888,83.1076,4.1585
455,0,-19.8525,-2.4621,43.0678,8.0179
455,1,-39.8577,-3.2044,86.1025,8.9284
455,2,-59.9559,-2.2952,129.1184,9.5167
455,3,-79.9697,0.3345,172.1724,10.1593
455,4,-99.8781,4.6203,215.2138,10.9319
455,0,19.7094,3.3618,3.4111,3.3861
455,1,39.2265,7.7462,6.8472,4.1669
455,2,58.5862,13.0857,10.3158,4.8077
455,3,77.6157,19.3751,13.7504,5.4492
455,4,96.3879,26.5914,17.1873,5.9833
455,0,-19.9239,1.6567,87.2315,13.2657
455,1,-39.7959,4.3582,174.5241,13.9163
455,2,-59.4509,8.0661,261.8195,14.6594
455,3,-78.9937,12.7741,349.088,15.4716
455,4,-98.2531,18.5426,436.383,15.9559
455,0,18.326,-7.9178,21.7926,1.2946
455,1,35.0096,-19.3218,43.6525,2.1926
455,2,49.4889,-33.962,65.505,2.9347
455,3,61.3322,-51.4181,87.3338,3.1974
455,4,70.1142,-71.3322,109.2076,4.1808
455,0,18.6292,7.255,54.6219,1.6642
455,1,37.6431,13.6387,109.1845,2.1017
455,2,56.8655,19.1104,163.7647,2.9657
455,3,76.3904,23.8266,218.3476,3.5854
455,4,96.1606,27.5832,272.8907,4.0998
455,0,12.2031,-15.8523,-29.1562,18.0191
455,1,20.5754,-34.3106,-58.2985,18.7251
455,2,24.7965,-54.6289,-87.4528,19.4434
455,3,24.505,-76.2026,-116.6141,20.1312
455,4,19.4408,-98.0701,-145.7789,20.692
455,0,19.8761,-2.1603,10.4041,1.6789
455,1,39.3689,-6.8285,20.8098,2.3668
455,2,58.3316,-14.0244,31.1359,3.1795
455,3,76.4149,-23.5906,41.5913,3.8108
455,4,93.4913,-35.5216,51.9884,4.4096
455,0,-19.4609,4.7084,76.2027,11.2815
455,1,-38.6047,10.4909,152.4194,12.0438
455,2,-57.4835,17.1956,228.6312,12.657
455,3,-75.9901,24.9496,304.8002,13.3099
455,4,-94.1799,33.6609,381.0045,13.9367
455,0,-16.8993,-10.6626,-6.8704,13.728
455,1,-34.7617,-19.7319,-13.7142,14.4005
455,2,-53.5622,-27.1047,-20.62,14.9231
455,3,-73.0026,-32.6887,-27.4518,15.7751
455,4,-93.1214,-36.475,-34.3119,16.3354
455,0,-18.9191,-6.4307,18.3542,12.8179
455,1,-38.259,-11.7025,36.7697,13.3717
455,2,-57.9,-15.8054,55.1246,14.2082
455,3,-77.7917,-18.644,73.521,14.9665
455,4,-97.9114,-20.3149,91.9045,15.4273
455,0,-0.9001,-19.963,-91.8548,12.8353
455,1,-2.9973,-39.8968,-183.7245,13.6809
455,2,-6.1654,-59.6693,-275.5748,14.2674
455,3,-10.5689,-79.33,-367.4281,14.8399
455,4,-16.0008,-98.7014,-459.3026,15.5846
455,0,7.5844,-18.5186,0.4186,10.5214
455,1,6.4003,-39.492,0.8861,11.254
455,2,-4.0592,-59.8854,1.2921,11.9875
455,3,-23.3151,-76.5409,1.7325,12.4729
455,4,-49.9052,-86.6233,2.1532,13.2856
455,0,18.1246,-8.3509,96.2695,22.9289
455,1,39.9208,-2.0542,192.5772,23.6662
455,2,56.8085,19.3532,288.8375,24.2472
455,3,60.7654,52.0118,385.1291,25.0306
455,4,46.4131,88.5575,481.4492,25.5567
455,0,-19.4592,-4.7048,-7.5541,7.6542
455,1,-39.8907,-2.7329,-15.1195,8.136
455,2,-59.6831,6.1475,-22.7012,8.9874
455,3,-77.0452,21.515,-30.2313,9.6119
455,4,-90.3612,42.8713,-37.7934,10.3195
455,0,17.9709,8.7557,1.1793,5.1498
455,1,37.3824,14.1505,2.3032,5.8771
455,2,57.8053,16.0647,3.5382,6.5171
455,3,78.6855,14.3539,4.6728,7.2175
455,4,99.5749,8.9663,5.8785,7.8802
455,0,18.9418,-6.4904,11.1754,21.3684
455,1,39.3624,-6.99,22.2973,22.0914
455,2,59.9872,-1.405,33.4183,22.7797
455,3,79.3357,10.2555,44.5906,23.358
455,4,96.0987,27.7217,55.69,23.9966
455,0,-6.387,-18.9542,92.7712,7.8169
455,1,-14.0842,-37.4238,185.5612,8.5907
455,2,-23.0966,-55.3743,278.3219,9.1966
455,3,-33.375,-72.7003,371.1072,9.7154
455,4,-44.8423,-89.3602,463.8947,10.6393
455,0,2.0857,-19.887,-90.8423,16.0195
455,1,-1.4614,-39.9902,-181.6189,16.7802
455,2,-10.7457,-59.0199,-272.4337,17.4929
455,3,-25.427,-75.8574,-363.2658,17.9741
455,4,-44.9193,-89.2918,-454.111,18.8069
456,0,10.184,-17.2088,17.0071,25.2918
456,1,22.1127,-33.3484,34.0674,26.1077
456,2,35.6272,-48.3196,51.1294,26.6648
456,3,50.6649,-61.9589,68.1208,27.3009
456,4,67.0874,-74.1384,85.1847,28.1498
456,0,-19.9481,1.2702,-97.2762,6.6469
456,1,-39.7767,4.421,-194.5527,7.1999
456,2,-59.2747,9.453,-291.79,7.8993
456,3,-78.3017,16.2987,-389.1019,8.5439
456,4,-96.837,24.9339,-486.3422,9.2124
456,0,-9.0445,-17.8259,-60.3454,3.7545
456,1,-17.0631,-36.1323,-120.7572,4.2816
456,2,-23.9521,-54.9829,-181.0816,5.2032
456,3,-29.8677,-74.2086,-241.4402,5.783
456,4,-34.6548,-93.8057,-301.8114,6.5921
456,0,5.2086,-19.2906,-9.9897,22.1048
456,1,17.2209,-36.1343,-19.9305,22.6122
456,2,35.1525,-48.6197,-29.9308,23.2179
456,3,57.7234,-55.3495,-39.9201,23.8735
456,4,83.4514,-55.1149,-49.8834,24.6192
456,0,-18.243,-8.1984,21.3936,15.7106
456,1,-38.344,-11.3979,42.6454,16.2986
456,2,-59.2573,-9.182,64.0024,16.9521
456,3,-79.9886,-1.4809,85.3444,17.6777
456,4,-99.3703,11.5893,106.6808,18.3542
456,0,-13.3677,-14.922,-1.1609,16.3224
456,1,-27.8318,-28.7443,-2.3027,17.1671
456,2,-43.4396,-41.4046,-3.4424,17.9705
456,3,-60.0629,-52.8526,-4.598,18.5069
456,4,-77.6992,-62.9689,-5.7412,19.308
456,0,15.4205,12.7155,58.9327,9.0178
456,1,31.7238,24.3304,117.9,9.8473
456,2,48.7392,34.9695,176.8976,10.2965
456,3,66.5055,44.4745,235.85,11.0786
456,4,84.9105,52.8311,294.8579,11.7355
456,0,3.463,19.7215,-41.6792,7.8604
456,1,5.991,39.5849,-83.4101,8.6122
456,2,7.524,59.512,-125.1007,9.237
456,3,8.0628,79.6219,-166.816,9.9448
456,4,7.6112,99.7076,-208.5265,10.4597
456,0,19.0495,-6.0724,68.7746,10.9254
456,1,38.4152,-11.1167,137.5427,11.7399
456,2,58.1053,-14.9925,206.2848,12.4718
456,3,78.0161,-17.7375,275.0503,12.9958
456,4,98.0915,-19.3295,343.8301,13.6302
456,0,0.7373,-20.0148,-53.6011,5.5399
456,1,-0.1298,-39.9978,-107.2315,6.3152
456,2,-2.6335,-59.9213,-160.8605,6.945
456,3,-6.738,-79.7061,-214.5376,7.406
456,4,-12.4182,-99.2164,-268.1487,8.0827
456,0,12.1038,-15.9249,22.8648,21.949
456,1,25.2336,-31.0406,45.7395,22.4898
456,2,39.2266,-45.3988,68.6394,23.1891
456,3,54.1311,-58.9318,91.535,23.7423
456,4,69.7845,-71.6325,114.3877,24.5547
456,0,8.9092,17.908,40.3678,20.2341
456,1,19.6366,34.8688,80.7252,20.8042
456,2,31.9732,50.7648,121.0767,21.6825
456,3,45.9834,65.4952,161.4694,22.2717
456,4,61.4518,78.8705,201.7803,22.9938
456,0,11.0198,16.7036,-55.6244,19.2255
456,1,22.9162,32.8048,-111.1783,19.8449
456,2,35.6332,48.2703,-166.7958,20.5238
456,3,49.2022,63.1465,-222.376,21.4055
456,4,63.5477,77.2506,-277.9722,21.815
456,0,19.8321,-2.5715,-35.3937,14.633
456,1,38.5744,-10.575,-70.7562,15.2742
456,2,55.1274,-23.6482,-106.0942,16.0295
456,3,68.5318,-41.2752,-141.5087,16.6138
456,4,77.7601,-62.8819,-176.8673,17.0913
456,0,16.5103,-11.2809,23.9274,9.6082
456,1,32.4963,-23.3022,47.8646,10.2216
456,2,47.927,-36.0783,71.7562,11.0771
456,3,62.8018,-49.5323,95.725,11.743
456,4,77.0735,-63.7442,119.5977,12.2065
456,0,-16.8489,10.7909,86.8819,22.7461
456,1,-33.0608,22.432,173.8744,23.4325
456,2,-48.7093,34.9777,260.789,24.0546
456,3,-63.7002,48.3985,347.7652,24.7715
456,4,-77.9257,62.6739,434.7026,25.3131
456,0,11.4893,-16.333,23.0115,11.6407
456,1,24.4067,-31.668,46.0665,12.1167
456,2,38.6521,-45.9045,69.0846,12.8643
456,3,54.1451,-58.8688,92.0961,13.6284
456,4,70.7811,-70.6178,115.1057,14.2219
456,0,-11.3852,16.4492,-49.3167,25.1343
456,1,-23.8544,32.1236,-98.5822,25.7661
456,2,-37.4279,46.9111,-147.9172,26.2959
456,3,-52.0464,60.7203,-197.2205,26.7935
456,4,-67.7043,73.6024,-246.5,27.5661
456,0,-6.5244,18.8861,31.3855,18.8619
456,1,-14.8226,37.1707,62.773,19.5394
456,2,-24.8731,54.5937,94.1169,20.2263
456,3,-36.5669,71.1609,125.5198,20.8302
456,4,-49.861,86.6699,156.9025,21.5726
456,0,-12.7424,15.4359,33.4344,8.4995
456,1,-21.1494,33.9749,66.9058,9.2198
456,2,-24.6175,54.7089,100.3346,9.9917
456,3,-22.8291,76.6618,133.7973,10.7349
456,4,-15.5152,98.7939,167.2515,11.3549
457,0,17.9352,8.8426,-98.7627,21.9081
457,1,34.2538,20.6166,-197.5522,22.3684
457,2,48.5517,35.2518,-296.3512,22.9923
457,3,60.5121,52.286,-395.0859,23.5711
457,4,69.8211,71.5766,-493.8447,24.2818
457,0,-7.6415,18.4838,-62.1004,15.1567
457,1,-14.1385,37.4459,-124.2441,15.8302
457,2,-19.3699,56.7847,-186.3096,16.4845
457,3,-23.3784,76.4963,-248.4471,17.1334
457,4,-26.114,96.5566,-310.6181,17.678
457,0,9.5285,-17.5825,0.9022,8.7459
457,1,20.2275,-34.491,1.8495,9.4038
457,2,32.0075,-50.7646,2.7506,10.1317
457,3,44.8816,-66.2426,3.6962,10.7538
457,4,58.7929,-80.8442,4.627,11.6456
457,0,-11.3257,-16.4592,6.444,14.1452
457,1,-20.6023,-34.2578,12.8828,14.7203
457,2,-27.6891,-53.2263,19.2652,15.4124
457,3,-32.4671,-73.1578,25.7192,16.1597
457,4,-34.8642,-93.6994,32.1523,16.7164
457,0,-18.8087,6.864,-13.5037,22.8709
457,1,-37.9509,12.5491,-27.0319,23.6374
457,2,-57.5924,16.9483,-40.566,24.302
457,3,-77.4468,20.0049,-54.0355,24.8909
457,4,-97.5558,21.7954,-67.5758,25.5604
457,0,-10.9027,16.7261,-19.6985,7.1537
457,1,-20.7599,34.1804,-39.3906,7.7991
457,2,-29.3062,52.3214,-59.0815,8.4499
457,3,-36.6123,71.0921,-78.8196,9.2888
457,4,-42.7005,90.43,-98.4584,9.7922
457,0,19.6695,3.5154,-19.8818,8.6483
457,1,38.7609,10.0262,-39.7268,9.395
457,2,56.7406,19.4475,-59.6138,10.2097
457,3,73.4321,31.7573,-79.502,10.5386
457,4,88.4537,46.6586,-99.3837,11.4526
457,0,18.0851,-8.4083,91.4242,2.8884
457,1,35.7186,-18.095,182.8892,3.4191
457,2,52.4882,-29.0451,274.2862,4.1562
457,3,68.63,-41.1519,365.7086,4.7304
457,4,83.8923,-54.4198,457.1543,5.4299
457,0,-15.1677,13.0257,92.7823,10.689
457,1,-31.2533,25.0153,185.6227,11.6031
457,2,-48.1107,35.8694,278.3961,12.1683
457,3,-65.6723,45.7118,371.1618,12.6844
457,4,-83.9553,54.3705,463.956,13.5394
457,0,14.8832,13.3421,19.1784,9.6616
457,1,30.8671,25.4161,38.2715,10.4202
457,2,47.9764,36.0567,57.4171,10.9864
457,3,65.9658,45.2462,76.5605,11.6897
457,4,84.8192,52.934,95.7416,12.4775
457,0,-1.3447,19.9512,-104.5384,22.8163
457,1,-7.0031,39.3851,-209.0098,23.4835
457,2,-16.8356,57.5492,-313.5301,24.2977
457,3,-30.6406,73.8945,-418.0559,24.9242
457,4,-48.077,87.67,-522.6054,25.6789
457,0,19.9508,-1.1998,110.7275,22.9764
457,1,39.8689,3.5462,221.4968,23.5183
457,2,58.2944,14.2428,332.1944,24.2496
457,3,73.9883,30.3895,442.8475,24.8332
457,4,85.7363,51.4246,553.5824,25.5788
457,0,13.9709,14.2755,9.465,10.4019
457,1,28.6485,27.9449,18.975,10.9793
457,2,43.9469,40.8355,28.4556,11.6661
457,3,59.8864,52.9859,37.9637,12.5294
457,4,76.4939,64.4023,47.4435,13.094
457,0,-6.6177,18.8355,107.4394,14.6884
457,1,-15.4985,36.8463,214.8652,15.3386
457,2,-26.5473,53.824,322.3066,16.1408
457,3,-39.5662,69.5044,429.7693,16.9141
457,4,-54.6133,83.8014,537.186,17.6044
457,0,-18.2065,-8.3281,-6.2102,24.131
457,1,-36.8238,-15.6478,-12.3726,25.015
457,2,-55.8608,-21.9629,-18.59,25.5701
457,3,-75.212,-27.1772,-24.8015,26.0715
457,4,-94.9604,-31.3745,-30.9921,26.9823
457,0,14.0091,14.2779,-45.96,7.3148
457,1,32.4351,23.3717,-91.9219,8.0736
457,2,53.9646,26.2624,-137.8799,8.6947
457,3,76.8402,22.2942,-183.868,9.4453
457,4,99.3539,11.1293,-229.8339,9.986
457,0,18.8185,-6.7662,35.9707,8.7022
457,1,32.6259,-23.1844,71.9407,9.3961
457,2,37.8044,-46.5685,107.9153,9.8695
457,3,31.9421,-73.3814,143.919,10.5843
457,4,13.8337,-99.0419,179.8725,11.2924
457,0,15.0795,13.1092,-26.8077,21.7816
457,1,31.2849,24.9252,-53.6353,22.378
457,2,48.544,35.2477,-80.4355,23.1346
457,3,66.7509,44.0996,-107.2979,23.8027
457,4,85.8337,51.3431,-134.0439,24.3667
457,0,14.2961,-13.9661,-4.844,5.3491
457,1,29.8012,-26.6792,-9.7111,5.9308
457,2,46.3913,-38.0544,-14.6218,6.6767
457,3,63.9625,-48.0156,-19.4344,7.3016
457,4,82.4938,-56.516,-24.2975,8.1523
457,0,19.1642,-5.8537,-6.714,2.1376
457,1,37.8447,-12.8778,-13.3969,2.5629
457,2,56.159,-21.1013,-20.1356,3.2948
457,3,73.9392,-30.5784,-26.8501,3.8671
457,4,91.1339,-41.181,-33.5395,4.4332
458,0,10.6806,16.8507,11.6682,5.5517
458,1,20.0383,34.6315,23.3455,6.3437
458,2,27.8229,53.1728,34.9537,6.9658
458,3,34.0867,72.3492,46.6744,7.6052
458,4,38.7555,92.1764,58.3276,8.3133
458,0,3.2637,19.6979,103.5882,23.5754
458,1,4.5334,39.7202,207.1627,24.469
458,2,3.6577,59.878,310.7431,25.0238
458,3,0.8068,79.9955,414.3586,25.5197
458,4,-4.1243,99.9447,517.9634,26.4371
458,0,-4.4757,19.47,25.7699,11.5848
458,1,-19.867,34.7281,51.53,12.3219
458,2,-43.6264,41.1761,77.2664,12.9053
458,3,-71.6133,35.7019,103.0146,13.5249
458,4,-98.5818,16.784,128.8038,14.359
458,0,5.2165,19.3333,-12.4183,11.5291
458,1,15.2067,36.9963,-24.8229,12.2178
458,2,29.5331,52.2228,-37.2181,13.0005
458,3,47.7592,64.1809,-49.5787,13.7392
458,4,69.2499,72.0963,-62.0212,14.2315
458,0,17.2786,-10.078,-74.2501,19.1616
458,1,35.1572,-19.045,-148.4741,19.8395
458,2,53.6775,-26.8148,-222.6678,20.4135
458,3,72.7058,-33.3878,-296.9173,21.1426
458,4,92.1991,-38.7505,-371.1179,21.8315
458,0,-13.3095,14.9137,74.1504,10.8019
458,1,-25.9745,30.3932,148.2358,11.4713
458,2,-37.93,46.469,222.3901,12.0381
458,3,-49.1198,63.1532,296.5453,12.8883
458,4,-59.564,80.3501,370.6785,13.6243
458,0,-18.1295,-8.4951,-24.714,5.9475
458,1,-37.1577,-14.7297,-49.4313,6.61
458,2,-56.9696,-18.7567,-74.1148,7.147
458,3,-77.3621,-20.3454,-98.8717,7.7289
458,4,-98.1073,-19.5287,-123.5123,8.595
458,0,-2.4325,19.8815,-21.1936,20.1001
458,1,-7.827,39.2125,-42.395,20.7341
458,2,-16.1467,57.8193,-63.5911,21.7219
458,3,-27.227,75.2534,-84.8181,22.2846
458,4,-40.9784,91.246,-106.0531,22.9488
458,0,15.4101,12.7286,43.5305,4.9365
458,1,31.4635,24.7301,87.1042,5.9666
458,2,48.1087,35.8504,130.6434,6.4402
458,3,65.3044,46.2594,174.1758,7.1765
458,4,82.9954,55.756,217.7002,7.9004
458,0,19.9664,0.7553,-41.4008,21.7038
458,1,39.9395,2.78,-82.7769,22.0721
458,2,59.663,5.9754,-124.15,22.9884
458,3,79.3169,10.4255,-165.527,23.7211
458,4,98.7171,16.0215,-206.9376,24.3384
458,0,8.0218,18.3425,2.294,17.071
458,1,16.8873,36.2612,4.6296,17.9152
458,2,26.5684,53.7988,6.9404,18.6774
458,3,37.1113,70.8757,9.2895,18.8345
458,4,48.4248,87.4557,11.5645,19.7588
458,0,-19.2247,-5.5742,-87.6744,24.2673
458,1,-38.833,-9.649,-175.3111,24.7045
458,2,-58.7336,-12.1842,-263.0009,25.6114
458,3,-78.9269,-13.196,-350.7044,26.115
458,4,-99.2136,-12.7094,-438.3471,26.6376
458,0,5.6606,-19.1963,102.6954,13.1971
458,1,13.782,-37.5511,205.3092,13.7742
458,2,24.2387,-54.9253,307.8836,14.6305
458,3,36.9891,-70.9408,410.558,15.3679
458,4,51.8535,-85.5025,513.157,15.8787
458,0,-9.1449,17.7929,-16.1804,9.7411
458,1,-16.9961,36.2646,-32.2532,10.2094
458,2,-23.4881,55.2301,-48.4243,11.0802
458,3,-28.6397,74.7358,-64.5367,11.7652
458,4,-32.3524,94.6787,-80.7072,12.3284
458,0,-13.6471,14.6363,-75.7202,22.9342
458,1,-21.2875,33.8629,-151.4835,23.5762
458,2,-21.7753,55.9056,-227.1682,24.1975
458,3,-14.613,78.6604,-302.9229,24.7749
458,4,0.5294,100.0035,-378.6906,25.644
458,0,-17.8904,-8.9314,-11.2218,9.3957
458,1,-36.4353,-16.4644,-22.4942,10.0938
458,2,-55.6037,-22.5052,-33.6508,10.5228
